OBJECTID,STATEFP20,COUNTYFP20,TRACTCE20,GEOID20,NAME20,NAMELSAD20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,TRACT_DESCRIPTION,Shape_Length,Shape_Area,stop_id,stop_name,stop_lat,stop_lon
"62","51","710","006200","51710006200","62",Census Tract,G5020,S,2232705,64281,"+36.8712580","-076.2161669","RIVER OAKS, FOXHALL",0.0862272751164254,0.000232145263622597,"1198",PRINCESS ANNE & GABRIEL,36.874199,-76.217385
"62","51","710","006200","51710006200","62",Census Tract,G5020,S,2232705,64281,"+36.8712580","-076.2161669","RIVER OAKS, FOXHALL",0.0862272751164254,0.000232145263622597,"1201",PRINCESS ANNE & MILITARY,36.874334,-76.208788
"62","51","710","006200","51710006200","62",Census Tract,G5020,S,2232705,64281,"+36.8712580","-076.2161669","RIVER OAKS, FOXHALL",0.0862272751164254,0.000232145263622597,"1207",PRINCESS ANNE & COWAND,36.875073,-76.212508
"62","51","710","006200","51710006200","62",Census Tract,G5020,S,2232705,64281,"+36.8712580","-076.2161669","RIVER OAKS, FOXHALL",0.0862272751164254,0.000232145263622597,"1208",PRINCESS ANNE & GABRIEL,36.874278,-76.217718
"62","51","710","006200","51710006200","62",Census Tract,G5020,S,2232705,64281,"+36.8712580","-076.2161669","RIVER OAKS, FOXHALL",0.0862272751164254,0.000232145263622597,"1209",PRINCESS ANNE & BEEKMAN,36.871576,-76.222706
"62","51","710","006200","51710006200","62",Census Tract,G5020,S,2232705,64281,"+36.8712580","-076.2161669","RIVER OAKS, FOXHALL",0.0862272751164254,0.000232145263622597,"1211",PRINCESS ANNE & HALSTEAD,36.870128,-76.225379
"62","51","710","006200","51710006200","62",Census Tract,G5020,S,2232705,64281,"+36.8712580","-076.2161669","RIVER OAKS, FOXHALL",0.0862272751164254,0.000232145263622597,"1212",PRINCESS ANNE & NORCOVA,36.868949,-76.227619
"62","51","710","006200","51710006200","62",Census Tract,G5020,S,2232705,64281,"+36.8712580","-076.2161669","RIVER OAKS, FOXHALL",0.0862272751164254,0.000232145263622597,"5448",KEMPSVILLE & TITANS,36.870479,-76.204316
"63","51","710","006400","51710006400","64",Census Tract,G5020,S,2326493,615556,"+36.8468363","-076.2345013","INGLESIDE, NORFOLK SQUARE",0.0710005100984341,0.000297243382551489,"0634",SCOTT & VIRGINIA BEACH,36.853195,-76.241958
"63","51","710","006400","51710006400","64",Census Tract,G5020,S,2326493,615556,"+36.8468363","-076.2345013","INGLESIDE, NORFOLK SQUARE",0.0710005100984341,0.000297243382551489,"0635",GATLING & TRICI,36.849899,-76.239941
"63","51","710","006400","51710006400","64",Census Tract,G5020,S,2326493,615556,"+36.8468363","-076.2345013","INGLESIDE, NORFOLK SQUARE",0.0710005100984341,0.000297243382551489,"0636",VIRGINIA BEACH & INGLESIDE,36.854527,-76.238818
"63","51","710","006400","51710006400","64",Census Tract,G5020,S,2326493,615556,"+36.8468363","-076.2345013","INGLESIDE, NORFOLK SQUARE",0.0710005100984341,0.000297243382551489,"0637",VIRGINIA BEACH & NORFOLK SQUARE,36.855261,-76.234851
"63","51","710","006400","51710006400","64",Census Tract,G5020,S,2326493,615556,"+36.8468363","-076.2345013","INGLESIDE, NORFOLK SQUARE",0.0710005100984341,0.000297243382551489,"0638",VIRGINIA BEACH & AZALEA GARDEN,36.855631,-76.232966
"63","51","710","006400","51710006400","64",Census Tract,G5020,S,2326493,615556,"+36.8468363","-076.2345013","INGLESIDE, NORFOLK SQUARE",0.0710005100984341,0.000297243382551489,"0691",GATLING & WAKEFIELD,36.849931,-76.237821
"63","51","710","006400","51710006400","64",Census Tract,G5020,S,2326493,615556,"+36.8468363","-076.2345013","INGLESIDE, NORFOLK SQUARE",0.0710005100984341,0.000297243382551489,"8009",INGLESIDE ROAD STATION,36.842736,-76.23502
"64","51","710","006501","51710006501","65.01",Census Tract,G5020,S,906095,96961,"+36.9326894","-076.2074346",EAST OCEAN VIEW,0.0452289259879831,0.00010145235225165,"0070",OCEAN VIEW & 3RD BAY,36.934911,-76.212704
"64","51","710","006501","51710006501","65.01",Census Tract,G5020,S,906095,96961,"+36.9326894","-076.2074346",EAST OCEAN VIEW,0.0452289259879831,0.00010145235225165,"0071",OCEAN VIEW & 7TH BAY,36.9341,-76.20953
"64","51","710","006501","51710006501","65.01",Census Tract,G5020,S,906095,96961,"+36.9326894","-076.2074346",EAST OCEAN VIEW,0.0452289259879831,0.00010145235225165,"0072",OCEAN VIEW & 10TH BAY,36.933115,-76.205746
"64","51","710","006501","51710006501","65.01",Census Tract,G5020,S,906095,96961,"+36.9326894","-076.2074346",EAST OCEAN VIEW,0.0452289259879831,0.00010145235225165,"0074",OCEAN VIEW & 14TH BAY,36.931915,-76.200956
"64","51","710","006501","51710006501","65.01",Census Tract,G5020,S,906095,96961,"+36.9326894","-076.2074346",EAST OCEAN VIEW,0.0452289259879831,0.00010145235225165,"0133",OCEAN VIEW & 14TH BAY,36.931902,-76.200404
"64","51","710","006501","51710006501","65.01",Census Tract,G5020,S,906095,96961,"+36.9326894","-076.2074346",EAST OCEAN VIEW,0.0452289259879831,0.00010145235225165,"0137",OCEAN VIEW & 10TH BAY,36.933125,-76.205138
"64","51","710","006501","51710006501","65.01",Census Tract,G5020,S,906095,96961,"+36.9326894","-076.2074346",EAST OCEAN VIEW,0.0452289259879831,0.00010145235225165,"0138",OCEAN VIEW & 6TH BAY,36.934484,-76.210343
"64","51","710","006501","51710006501","65.01",Census Tract,G5020,S,906095,96961,"+36.9326894","-076.2074346",EAST OCEAN VIEW,0.0452289259879831,0.00010145235225165,"0139",OCEAN VIEW & 2ND BAY,36.93547,-76.214096
"65","51","710","006502","51710006502","65.02",Census Tract,G5020,S,1249005,483012,"+36.9272754","-076.1875476",EAST OCEAN VIEW,0.0648745989224556,0.000175170301153431,"0075",OCEAN VIEW & 16TH BAY,36.931381,-76.198895
"65","51","710","006502","51710006502","65.02",Census Tract,G5020,S,1249005,483012,"+36.9272754","-076.1875476",EAST OCEAN VIEW,0.0648745989224556,0.000175170301153431,"0077",OCEAN VIEW & 20TH BAY,36.930475,-76.193606
"65","51","710","006502","51710006502","65.02",Census Tract,G5020,S,1249005,483012,"+36.9272754","-076.1875476",EAST OCEAN VIEW,0.0648745989224556,0.000175170301153431,"0079",SHORE & PLEASANT,36.928098,-76.191202
"65","51","710","006502","51710006502","65.02",Census Tract,G5020,S,1249005,483012,"+36.9272754","-076.1875476",EAST OCEAN VIEW,0.0648745989224556,0.000175170301153431,"0132",OCEAN VIEW & 19TH BAY,36.930883,-76.194834
"65","51","710","006502","51710006502","65.02",Census Tract,G5020,S,1249005,483012,"+36.9272754","-076.1875476",EAST OCEAN VIEW,0.0648745989224556,0.000175170301153431,"0869",SHORE & PLEASANT,36.928887,-76.191269
"66","51","710","006601","51710006601","66.01",Census Tract,G5020,S,771908,27766,"+36.9225214","-076.2303373","BEL AIRE, HEWITT FARMS",0.0478340304204881,8.08715704754856e-05,"0577",LITTLE CREEK & BISON,36.916907,-76.231874
"67","51","710","006602","51710006602","66.02",Census Tract,G5020,S,1499384,52855,"+36.9236080","-076.2200670","TARRALLTON, WEDGEWOOD",0.0557291081282117,0.000156980691407617,"0576",LITTLE CREEK & MEADOW CREEK,36.916939,-76.228484
"67","51","710","006602","51710006602","66.02",Census Tract,G5020,S,1499384,52855,"+36.9236080","-076.2200670","TARRALLTON, WEDGEWOOD",0.0557291081282117,0.000156980691407617,"5895",LITTLE CREEK & HALPRIN,36.91533,-76.221182
"68","51","710","006603","51710006603","66.03",Census Tract,G5020,S,1430197,314637,"+36.9231571","-076.2087613",NORTH CAMELLIA ACRES,0.0568569552210765,0.000176454863336572,"0567",LITTLE CREEK & WALTERS,36.917221,-76.203253
"68","51","710","006603","51710006603","66.03",Census Tract,G5020,S,1430197,314637,"+36.9231571","-076.2087613",NORTH CAMELLIA ACRES,0.0568569552210765,0.000176454863336572,"0568",LITTLE CREEK & NANCY,36.916597,-76.206553
"68","51","710","006603","51710006603","66.03",Census Tract,G5020,S,1430197,314637,"+36.9231571","-076.2087613",NORTH CAMELLIA ACRES,0.0568569552210765,0.000176454863336572,"0569",LITTLE CREEK & TARPON,36.915979,-76.209632
"68","51","710","006603","51710006603","66.03",Census Tract,G5020,S,1430197,314637,"+36.9231571","-076.2087613",NORTH CAMELLIA ACRES,0.0568569552210765,0.000176454863336572,"0570",LITTLE CREEK & AZALEA GARDEN,36.915441,-76.212397
"68","51","710","006603","51710006603","66.03",Census Tract,G5020,S,1430197,314637,"+36.9231571","-076.2087613",NORTH CAMELLIA ACRES,0.0568569552210765,0.000176454863336572,"0571",LITTLE CREEK & MONA,36.915305,-76.21548
"68","51","710","006603","51710006603","66.03",Census Tract,G5020,S,1430197,314637,"+36.9231571","-076.2087613",NORTH CAMELLIA ACRES,0.0568569552210765,0.000176454863336572,"0572",LITTLE CREEK & ROOSEVELT GARDENS,36.915292,-76.218401
"69","51","710","006604","51710006604","66.04",Census Tract,G5020,S,845726,205034,"+36.9209091","-076.1961035","SHORE DRIVE, CAMELLIA GARDENS",0.0431341709328828,0.000106262761022536,"0080",SHORE & DUNNING,36.921058,-76.192628
"69","51","710","006604","51710006604","66.04",Census Tract,G5020,S,845726,205034,"+36.9209091","-076.1961035","SHORE DRIVE, CAMELLIA GARDENS",0.0431341709328828,0.000106262761022536,"0129",SHORE & DUNNING,36.920597,-76.192435
"69","51","710","006604","51710006604","66.04",Census Tract,G5020,S,845726,205034,"+36.9209091","-076.1961035","SHORE DRIVE, CAMELLIA GARDENS",0.0431341709328828,0.000106262761022536,"0565",LITTLE CREEK & SHORE,36.918229,-76.193441
"69","51","710","006604","51710006604","66.04",Census Tract,G5020,S,845726,205034,"+36.9209091","-076.1961035","SHORE DRIVE, CAMELLIA GARDENS",0.0431341709328828,0.000106262761022536,"0566",LITTLE CREEK & WOODALL,36.9181,-76.19809
"70","51","710","006605","51710006605","66.05",Census Tract,G5020,S,1909209,380578,"+36.9123240","-076.2040159","CAMELLIA ACRES, SARATOGA",0.0844489667162626,0.000231538349755417,"0082",SHORE & FLOWERFIELD,36.915265,-76.191367
"70","51","710","006605","51710006605","66.05",Census Tract,G5020,S,1909209,380578,"+36.9123240","-076.2040159","CAMELLIA ACRES, SARATOGA",0.0844489667162626,0.000231538349755417,"0083",SHORE & HEUTTE,36.912779,-76.190159
"70","51","710","006605","51710006605","66.05",Census Tract,G5020,S,1909209,380578,"+36.9123240","-076.2040159","CAMELLIA ACRES, SARATOGA",0.0844489667162626,0.000231538349755417,"0554",LITTLE CREEK & HALPRIN,36.915008,-76.219791
"70","51","710","006605","51710006605","66.05",Census Tract,G5020,S,1909209,380578,"+36.9123240","-076.2040159","CAMELLIA ACRES, SARATOGA",0.0844489667162626,0.000231538349755417,"0555",LITTLE CREEK & BROOKFIELD,36.915144,-76.21275
"70","51","710","006605","51710006605","66.05",Census Tract,G5020,S,1909209,380578,"+36.9123240","-076.2040159","CAMELLIA ACRES, SARATOGA",0.0844489667162626,0.000231538349755417,"0556",LITTLE CREEK &  TARPON,36.915761,-76.209206
"70","51","710","006605","51710006605","66.05",Census Tract,G5020,S,1909209,380578,"+36.9123240","-076.2040159","CAMELLIA ACRES, SARATOGA",0.0844489667162626,0.000231538349755417,"0557",LITTLE CREEK & NANCY,36.916415,-76.205761
"70","51","710","006605","51710006605","66.05",Census Tract,G5020,S,1909209,380578,"+36.9123240","-076.2040159","CAMELLIA ACRES, SARATOGA",0.0844489667162626,0.000231538349755417,"0559",LITTLE CREEK & REDMON,36.917638,-76.199114
"70","51","710","006605","51710006605","66.05",Census Tract,G5020,S,1909209,380578,"+36.9123240","-076.2040159","CAMELLIA ACRES, SARATOGA",0.0844489667162626,0.000231538349755417,"0560",LITTLE CREEK & WOODALL,36.917855,-76.197252
"70","51","710","006605","51710006605","66.05",Census Tract,G5020,S,1909209,380578,"+36.9123240","-076.2040159","CAMELLIA ACRES, SARATOGA",0.0844489667162626,0.000231538349755417,"0561",LITTLE CREEK & SHORE,36.917931,-76.195166
"71","51","710","006606","51710006606","66.06",Census Tract,G5020,S,2130568,92031,"+36.9093656","-076.2259727","LARRYMORE LAWNS, PINEWOOD",0.0723474987434148,0.000224735551014555,"0546",LITTLE CREEK & MOOSE,36.915671,-76.236272
"71","51","710","006606","51710006606","66.06",Census Tract,G5020,S,2130568,92031,"+36.9093656","-076.2259727","LARRYMORE LAWNS, PINEWOOD",0.0723474987434148,0.000224735551014555,"0548",LITTLE CREEK & BISON,36.916647,-76.23173
"71","51","710","006606","51710006606","66.06",Census Tract,G5020,S,2130568,92031,"+36.9093656","-076.2259727","LARRYMORE LAWNS, PINEWOOD",0.0723474987434148,0.000224735551014555,"0549",LITTLE CREEK & MEADOW CREEK,36.916789,-76.229419
"71","51","710","006606","51710006606","66.06",Census Tract,G5020,S,2130568,92031,"+36.9093656","-076.2259727","LARRYMORE LAWNS, PINEWOOD",0.0723474987434148,0.000224735551014555,"0551",LITTLE CREEK & WEDGEWOOD,36.916078,-76.225967
"71","51","710","006606","51710006606","66.06",Census Tract,G5020,S,2130568,92031,"+36.9093656","-076.2259727","LARRYMORE LAWNS, PINEWOOD",0.0723474987434148,0.000224735551014555,"0956",MILITARY & JOHNSTONS,36.906872,-76.232212
"72","51","710","006607","51710006607","66.07",Census Tract,G5020,S,2011327,364131,"+36.8967230","-076.2166487","BROMLEY, AZALEA ACRES",0.078019409916617,0.000240152509138352,"0949",MILITARY & AZALEA GARDEN,36.890601,-76.220398
"72","51","710","006607","51710006607","66.07",Census Tract,G5020,S,2011327,364131,"+36.8967230","-076.2166487","BROMLEY, AZALEA ACRES",0.078019409916617,0.000240152509138352,"0950",MILITARY & NORVELLA,36.893301,-76.222358
"72","51","710","006607","51710006607","66.07",Census Tract,G5020,S,2011327,364131,"+36.8967230","-076.2166487","BROMLEY, AZALEA ACRES",0.078019409916617,0.000240152509138352,"0951",MILITARY & NORVIEW,36.895594,-76.224095
"72","51","710","006607","51710006607","66.07",Census Tract,G5020,S,2011327,364131,"+36.8967230","-076.2166487","BROMLEY, AZALEA ACRES",0.078019409916617,0.000240152509138352,"0953",MILITARY & MEADOW LAKE,36.898299,-76.226068
"72","51","710","006607","51710006607","66.07",Census Tract,G5020,S,2011327,364131,"+36.8967230","-076.2166487","BROMLEY, AZALEA ACRES",0.078019409916617,0.000240152509138352,"0954",MILITARY & LONGDALE,36.901013,-76.227992
"73","51","710","006800","51710006800","68",Census Tract,G5020,S,2821272,148402,"+36.8625523","-076.1906538","LAKE TERRACE, HOLLYWOOD",0.0947790525716554,0.000300102743206736,"1206",KEMPSVILLE & TITANS,36.870509,-76.204154
"73","51","710","006800","51710006800","68",Census Tract,G5020,S,2821272,148402,"+36.8625523","-076.1906538","LAKE TERRACE, HOLLYWOOD",0.0947790525716554,0.000300102743206736,"5781",NEWTOWN & VIRGINIA BEACH,36.856322,-76.177287
"73","51","710","006800","51710006800","68",Census Tract,G5020,S,2821272,148402,"+36.8625523","-076.1906538","LAKE TERRACE, HOLLYWOOD",0.0947790525716554,0.000300102743206736,"6086",WESLEYAN & ACADEMY,36.875257,-76.190166
"74","51","710","006901","51710006901","69.01",Census Tract,G5020,S,4298518,15042,"+36.8530592","-076.1997057","JANAF, MILITARY CIRCLE",0.108097328016201,0.000435850387748231,"0633",CENTER & NEWTOWN,36.847144,-76.183249
"74","51","710","006901","51710006901","69.01",Census Tract,G5020,S,4298518,15042,"+36.8530592","-076.1997057","JANAF, MILITARY CIRCLE",0.108097328016201,0.000435850387748231,"0914",JANAF SHOPPING CENTER,36.859316,-76.206575
"74","51","710","006901","51710006901","69.01",Census Tract,G5020,S,4298518,15042,"+36.8530592","-076.1997057","JANAF, MILITARY CIRCLE",0.108097328016201,0.000435850387748231,"0916",MILITARY CIRCLE MALL,36.852734,-76.20335
"74","51","710","006901","51710006901","69.01",Census Tract,G5020,S,4298518,15042,"+36.8530592","-076.1997057","JANAF, MILITARY CIRCLE",0.108097328016201,0.000435850387748231,"0917",POPLAR HALL & HONAKER,36.849882,-76.201698
"74","51","710","006901","51710006901","69.01",Census Tract,G5020,S,4298518,15042,"+36.8530592","-076.1997057","JANAF, MILITARY CIRCLE",0.108097328016201,0.000435850387748231,"0918",POPLAR HALL & MILITARY,36.848941,-76.208106
"74","51","710","006901","51710006901","69.01",Census Tract,G5020,S,4298518,15042,"+36.8530592","-076.1997057","JANAF, MILITARY CIRCLE",0.108097328016201,0.000435850387748231,"0938",JANAF SHOPPING CENTER,36.85935,-76.206409
"74","51","710","006901","51710006901","69.01",Census Tract,G5020,S,4298518,15042,"+36.8530592","-076.1997057","JANAF, MILITARY CIRCLE",0.108097328016201,0.000435850387748231,"0939",MILITARY & LAKE HERBERT,36.868902,-76.210992
"74","51","710","006901","51710006901","69.01",Census Tract,G5020,S,4298518,15042,"+36.8530592","-076.1997057","JANAF, MILITARY CIRCLE",0.108097328016201,0.000435850387748231,"1040",GLENROCK & VIRGINIA BEACH,36.854531,-76.202827
"74","51","710","006901","51710006901","69.01",Census Tract,G5020,S,4298518,15042,"+36.8530592","-076.1997057","JANAF, MILITARY CIRCLE",0.108097328016201,0.000435850387748231,"1042",VIRGINIA BEACH & KEMPSVILLE,36.855051,-76.194559
"74","51","710","006901","51710006901","69.01",Census Tract,G5020,S,4298518,15042,"+36.8530592","-076.1997057","JANAF, MILITARY CIRCLE",0.108097328016201,0.000435850387748231,"1139",VIRGINIA BEACH & KEMPSVILLE,36.855377,-76.195348
"74","51","710","006901","51710006901","69.01",Census Tract,G5020,S,4298518,15042,"+36.8530592","-076.1997057","JANAF, MILITARY CIRCLE",0.108097328016201,0.000435850387748231,"1140",VIRGINIA BEACH & BURLING,36.855501,-76.199297
"74","51","710","006901","51710006901","69.01",Census Tract,G5020,S,4298518,15042,"+36.8530592","-076.1997057","JANAF, MILITARY CIRCLE",0.108097328016201,0.000435850387748231,"1141",VIRGINIA BEACH & GLENROCK,36.855555,-76.200357
"74","51","710","006901","51710006901","69.01",Census Tract,G5020,S,4298518,15042,"+36.8530592","-076.1997057","JANAF, MILITARY CIRCLE",0.108097328016201,0.000435850387748231,"1142",VIRGINIA BEACH & MILITARY,36.855715,-76.206942
"74","51","710","006901","51710006901","69.01",Census Tract,G5020,S,4298518,15042,"+36.8530592","-076.1997057","JANAF, MILITARY CIRCLE",0.108097328016201,0.000435850387748231,"1202",LOWERY & KEMPSVILLE,36.865899,-76.205238
"74","51","710","006901","51710006901","69.01",Census Tract,G5020,S,4298518,15042,"+36.8530592","-076.1997057","JANAF, MILITARY CIRCLE",0.108097328016201,0.000435850387748231,"1203",LOWERY & MILITARY,36.864327,-76.208145
"74","51","710","006901","51710006901","69.01",Census Tract,G5020,S,4298518,15042,"+36.8530592","-076.1997057","JANAF, MILITARY CIRCLE",0.108097328016201,0.000435850387748231,"1204",LOWERY & WALMART,36.864181,-76.208121
"74","51","710","006901","51710006901","69.01",Census Tract,G5020,S,4298518,15042,"+36.8530592","-076.1997057","JANAF, MILITARY CIRCLE",0.108097328016201,0.000435850387748231,"1205",LOWERY & KEMPSVILLE,36.865813,-76.20518
"74","51","710","006901","51710006901","69.01",Census Tract,G5020,S,4298518,15042,"+36.8530592","-076.1997057","JANAF, MILITARY CIRCLE",0.108097328016201,0.000435850387748231,"1290",KEMPSVILLE & KEMPSVILLE CIRCLE,36.85213,-76.192495
"74","51","710","006901","51710006901","69.01",Census Tract,G5020,S,4298518,15042,"+36.8530592","-076.1997057","JANAF, MILITARY CIRCLE",0.108097328016201,0.000435850387748231,"1301",KEMPSVILLE & KEMPSVILLE CIR,36.849341,-76.19131
"74","51","710","006901","51710006901","69.01",Census Tract,G5020,S,4298518,15042,"+36.8530592","-076.1997057","JANAF, MILITARY CIRCLE",0.108097328016201,0.000435850387748231,"1302",KEMPSVILLE & WELLVILLE,36.853203,-76.192891
"74","51","710","006901","51710006901","69.01",Census Tract,G5020,S,4298518,15042,"+36.8530592","-076.1997057","JANAF, MILITARY CIRCLE",0.108097328016201,0.000435850387748231,"1308",NEWTOWN & ETHAN ALLEN,36.849979,-76.17947
"74","51","710","006901","51710006901","69.01",Census Tract,G5020,S,4298518,15042,"+36.8530592","-076.1997057","JANAF, MILITARY CIRCLE",0.108097328016201,0.000435850387748231,"2138",VIRGINIA BEACH & POPLAR HALL,36.855204,-76.198733
"74","51","710","006901","51710006901","69.01",Census Tract,G5020,S,4298518,15042,"+36.8530592","-076.1997057","JANAF, MILITARY CIRCLE",0.108097328016201,0.000435850387748231,"2753",VIRGINIA BEACH & MILITARY,36.855619,-76.207357
"74","51","710","006901","51710006901","69.01",Census Tract,G5020,S,4298518,15042,"+36.8530592","-076.1997057","JANAF, MILITARY CIRCLE",0.108097328016201,0.000435850387748231,"3128",NORTH CENTER & KEMPSVILLE,36.848034,-76.189555
"74","51","710","006901","51710006901","69.01",Census Tract,G5020,S,4298518,15042,"+36.8530592","-076.1997057","JANAF, MILITARY CIRCLE",0.108097328016201,0.000435850387748231,"3129",NORTH CENTER & CENTER,36.848122,-76.187307
"74","51","710","006901","51710006901","69.01",Census Tract,G5020,S,4298518,15042,"+36.8530592","-076.1997057","JANAF, MILITARY CIRCLE",0.108097328016201,0.000435850387748231,"3219",NORTH CENTER & CENTER,36.847385,-76.185879
"74","51","710","006901","51710006901","69.01",Census Tract,G5020,S,4298518,15042,"+36.8530592","-076.1997057","JANAF, MILITARY CIRCLE",0.108097328016201,0.000435850387748231,"3346",NORTH CENTER & KEMPSVILLE,36.848078,-76.189627
"74","51","710","006901","51710006901","69.01",Census Tract,G5020,S,4298518,15042,"+36.8530592","-076.1997057","JANAF, MILITARY CIRCLE",0.108097328016201,0.000435850387748231,"3352",NEWTOWN & ELAM,36.851587,-76.178684
"74","51","710","006901","51710006901","69.01",Census Tract,G5020,S,4298518,15042,"+36.8530592","-076.1997057","JANAF, MILITARY CIRCLE",0.108097328016201,0.000435850387748231,"3773",KEMPSVILLE & NORTH CENTER,36.8493,-76.191547
"74","51","710","006901","51710006901","69.01",Census Tract,G5020,S,4298518,15042,"+36.8530592","-076.1997057","JANAF, MILITARY CIRCLE",0.108097328016201,0.000435850387748231,"5198",POPLAR HALL & FRIZZELL,36.849095,-76.204345
"74","51","710","006901","51710006901","69.01",Census Tract,G5020,S,4298518,15042,"+36.8530592","-076.1997057","JANAF, MILITARY CIRCLE",0.108097328016201,0.000435850387748231,"5737",MILITARY btwn POPLAR HALL & MALL ENTRANCE,36.850402,-76.20983
"74","51","710","006901","51710006901","69.01",Census Tract,G5020,S,4298518,15042,"+36.8530592","-076.1997057","JANAF, MILITARY CIRCLE",0.108097328016201,0.000435850387748231,"5847",MILITARY & LOWERY,36.863759,-76.210264
"75","51","710","006902","51710006902","69.02",Census Tract,G5020,S,2640737,247056,"+36.8387363","-076.2007261","RIVER FOREST SHORES, EASTON",0.0772683081432273,0.000291729115802675,"1294",KEMPSVILLE & BANGOR,36.843158,-76.18939
"75","51","710","006902","51710006902","69.02",Census Tract,G5020,S,2640737,247056,"+36.8387363","-076.2007261","RIVER FOREST SHORES, EASTON",0.0772683081432273,0.000291729115802675,"1309",NEWTOWN & GREENWICH,36.84343,-76.185579
"75","51","710","006902","51710006902","69.02",Census Tract,G5020,S,2640737,247056,"+36.8387363","-076.2007261","RIVER FOREST SHORES, EASTON",0.0772683081432273,0.000291729115802675,"1310",KEMPSVILLE & BANGOR,36.843437,-76.189331
"75","51","710","006902","51710006902","69.02",Census Tract,G5020,S,2640737,247056,"+36.8387363","-076.2007261","RIVER FOREST SHORES, EASTON",0.0772683081432273,0.000291729115802675,"5741",NEWTOWN RD STATION,36.841462,-76.189499
"75","51","710","006902","51710006902","69.02",Census Tract,G5020,S,2640737,247056,"+36.8387363","-076.2007261","RIVER FOREST SHORES, EASTON",0.0772683081432273,0.000291729115802675,"8011",NEWTOWN ROAD STATION,36.841048,-76.190226
"76","51","710","007001","51710007001","70.01",Census Tract,G5020,S,1636972,66126,"+36.8632021","-076.2177463","CROWN POINT, RABY ROAD",0.0600827519164255,0.000172100044565449,"0913",MILITARY & LOWERY,36.86537,-76.210891
"76","51","710","007001","51710007001","70.01",Census Tract,G5020,S,1636972,66126,"+36.8632021","-076.2177463","CROWN POINT, RABY ROAD",0.0600827519164255,0.000172100044565449,"1143",VIRGINIA BEACH & BRIAR HILL,36.856077,-76.215221
"76","51","710","007001","51710007001","70.01",Census Tract,G5020,S,1636972,66126,"+36.8632021","-076.2177463","CROWN POINT, RABY ROAD",0.0600827519164255,0.000172100044565449,"1144",VIRGINIA BEACH & RABY,36.856325,-76.220082
"76","51","710","007001","51710007001","70.01",Census Tract,G5020,S,1636972,66126,"+36.8632021","-076.2177463","CROWN POINT, RABY ROAD",0.0600827519164255,0.000172100044565449,"5706",MILITARY & LAKE HERBERT,36.86803,-76.21126
"76","51","710","007001","51710007001","70.01",Census Tract,G5020,S,1636972,66126,"+36.8632021","-076.2177463","CROWN POINT, RABY ROAD",0.0600827519164255,0.000172100044565449,"5733",VIRGINIA BEACH & JETT,36.856488,-76.224347
"77","51","710","007002","51710007002","70.02",Census Tract,G5020,S,2768428,561781,"+36.8456892","-076.2184590","POPLAR HALLS, ELIZABETH PARK",0.0772548535016915,0.000336454088452601,"0919",MILITARY & CORPORATE,36.835777,-76.21073
"77","51","710","007002","51710007002","70.02",Census Tract,G5020,S,2768428,561781,"+36.8456892","-076.2184590","POPLAR HALLS, ELIZABETH PARK",0.0772548535016915,0.000336454088452601,"1036",VIRGINIA BEACH & JETT,36.856264,-76.224764
"77","51","710","007002","51710007002","70.02",Census Tract,G5020,S,2768428,561781,"+36.8456892","-076.2184590","POPLAR HALLS, ELIZABETH PARK",0.0772548535016915,0.000336454088452601,"1037",VIRGINIA BEACH & PECAN POINT,36.8561,-76.221527
"77","51","710","007002","51710007002","70.02",Census Tract,G5020,S,2768428,561781,"+36.8456892","-076.2184590","POPLAR HALLS, ELIZABETH PARK",0.0772548535016915,0.000336454088452601,"1038",VIRGINIA BEACH & ROUND BAY,36.855939,-76.217389
"77","51","710","007002","51710007002","70.02",Census Tract,G5020,S,2768428,561781,"+36.8456892","-076.2184590","POPLAR HALLS, ELIZABETH PARK",0.0772548535016915,0.000336454088452601,"1039",VIRGINIA BEACH & BRIAR HILL,36.855856,-76.214256
"77","51","710","007002","51710007002","70.02",Census Tract,G5020,S,2768428,561781,"+36.8456892","-076.2184590","POPLAR HALLS, ELIZABETH PARK",0.0772548535016915,0.000336454088452601,"1913",MILITARY & POPLAR HALL,36.84831,-76.210318
"77","51","710","007002","51710007002","70.02",Census Tract,G5020,S,2768428,561781,"+36.8456892","-076.2184590","POPLAR HALLS, ELIZABETH PARK",0.0772548535016915,0.000336454088452601,"3306",CORPORATE & MILITARY,36.836942,-76.211632
"77","51","710","007002","51710007002","70.02",Census Tract,G5020,S,2768428,561781,"+36.8456892","-076.2184590","POPLAR HALLS, ELIZABETH PARK",0.0772548535016915,0.000336454088452601,"3307",CORPORATE & ORION,36.84028,-76.214037
"77","51","710","007002","51710007002","70.02",Census Tract,G5020,S,2768428,561781,"+36.8456892","-076.2184590","POPLAR HALLS, ELIZABETH PARK",0.0772548535016915,0.000336454088452601,"8010",MILITARY HIGHWAY STATION,36.84146,-76.213126
"77","51","710","007002","51710007002","70.02",Census Tract,G5020,S,2768428,561781,"+36.8456892","-076.2184590","POPLAR HALLS, ELIZABETH PARK",0.0772548535016915,0.000336454088452601,"9558",MILITARY HWY STATION,36.841557,-76.21357
"78","51","710","980100","51710980100","9801",Census Tract,G5020,S,2336841,2575385,"+36.8747178","-076.3241335",LAMBERTS POINT INDUSTRIAL,0.0993027836400206,0.000496480067356733,,,,
